"","ActivityID","CareType","HCWType","Orientation","Surface","Date","Time","Dev.Date.Time","SurfaceCategories"
"1015",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:17:37,"8/31/2019 15:17","Equipment"
"1016",53,"Obs","AUX","rightFacing","Door","8/31/2019",15:17:37,"8/31/2019 15:17","FarPatient"
"1017",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:17:47,"8/31/2019 15:17","Equipment"
"1018",53,"Obs","AUX","rightFacing","Patient","8/31/2019",15:17:53,"8/31/2019 15:17","Patient"
"1019",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:17:58,"8/31/2019 15:17","Equipment"
"1020",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:18:00,"8/31/2019 15:18","Equipment"
"1021",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:18:27,"8/31/2019 15:18","Equipment"
"1022",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:18:28,"8/31/2019 15:18","Equipment"
"1023",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:18:53,"8/31/2019 15:18","Equipment"
"1024",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:19:05,"8/31/2019 15:19","Equipment"
"1025",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:19:14,"8/31/2019 15:19","Equipment"
"1026",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:19:16,"8/31/2019 15:19","Equipment"
"1027",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:19:17,"8/31/2019 15:19","Equipment"
"1028",53,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:19:19,"8/31/2019 15:19","Equipment"
"1029",53,"Obs","AUX","rightFacing","Door","8/31/2019",15:19:28,"8/31/2019 15:19","FarPatient"
"1030",53,"Obs","AUX","rightFacing","Out","8/31/2019",15:19:28,"8/31/2019 15:19","Out"
"1031",54,"Obs","AUX","rightFacing","In","8/31/2019",15:19:51,"8/31/2019 15:19","In"
"1032",54,"Obs","AUX","rightFacing","Door","8/31/2019",15:19:51,"8/31/2019 15:19","FarPatient"
"1033",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:19:51,"8/31/2019 15:19","Equipment"
"1034",54,"Obs","AUX","rightFacing","Door","8/31/2019",15:19:55,"8/31/2019 15:19","FarPatient"
"1035",54,"Obs","AUX","rightFacing","Table","8/31/2019",15:20:06,"8/31/2019 15:20","NearPatient"
"1036",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:20:20,"8/31/2019 15:20","Equipment"
"1037",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:20:20,"8/31/2019 15:20","Equipment"
"1038",54,"Obs","AUX","rightFacing","Patient","8/31/2019",15:20:36,"8/31/2019 15:20","Patient"
"1039",54,"Obs","AUX","rightFacing","Patient","8/31/2019",15:20:42,"8/31/2019 15:20","Patient"
"1040",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:20:55,"8/31/2019 15:20","Equipment"
"1041",54,"Obs","AUX","rightFacing","Patient","8/31/2019",15:20:57,"8/31/2019 15:20","Patient"
"1042",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:21:15,"8/31/2019 15:21","Equipment"
"1043",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:21:17,"8/31/2019 15:21","Equipment"
"1044",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:21:35,"8/31/2019 15:21","Equipment"
"1045",54,"Obs","AUX","rightFacing","Patient","8/31/2019",15:21:56,"8/31/2019 15:21","Patient"
"1046",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:22:00,"8/31/2019 15:22","Equipment"
"1047",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:22:00,"8/31/2019 15:22","Equipment"
"1048",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:22:01,"8/31/2019 15:22","Equipment"
"1049",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:22:02,"8/31/2019 15:22","Equipment"
"1050",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:22:05,"8/31/2019 15:22","Equipment"
"1051",54,"Obs","AUX","rightFacing","Door","8/31/2019",15:22:11,"8/31/2019 15:22","FarPatient"
"1052",54,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:22:13,"8/31/2019 15:22","Equipment"
"1053",54,"Obs","AUX","rightFacing","Door","8/31/2019",15:22:15,"8/31/2019 15:22","FarPatient"
"1054",54,"Obs","AUX","rightFacing","Out","8/31/2019",15:22:15,"8/31/2019 15:22","Out"
"1055",55,"Rounds","DR","rightFacing","AlcOutside","8/31/2019",15:23:43,"8/31/2019 15:23","HygieneArea"
"1056",55,"Rounds","DR","rightFacing","GlovesOn","8/31/2019",15:23:43,"8/31/2019 15:23","HygieneArea"
"1057",55,"Rounds","DR","rightFacing","ApronOn","8/31/2019",15:23:43,"8/31/2019 15:23","HygieneArea"
"1058",55,"Rounds","DR","rightFacing","In","8/31/2019",15:23:43,"8/31/2019 15:23","In"
"1059",55,"Rounds","DR","rightFacing","Door","8/31/2019",15:23:43,"8/31/2019 15:23","FarPatient"
"1060",55,"Rounds","DR","rightFacing","Door","8/31/2019",15:23:45,"8/31/2019 15:23","FarPatient"
"1061",55,"Rounds","DR","rightFacing","Stethoscope","8/31/2019",15:24:07,"8/31/2019 15:24","Equipment"
"1062",55,"Rounds","DR","rightFacing","Table","8/31/2019",15:24:09,"8/31/2019 15:24","NearPatient"
"1063",55,"Rounds","DR","rightFacing","IV","8/31/2019",15:24:24,"8/31/2019 15:24","Equipment"
"1064",55,"Rounds","DR","rightFacing","IV","8/31/2019",15:24:25,"8/31/2019 15:24","Equipment"
"1065",55,"Rounds","DR","rightFacing","Patient","8/31/2019",15:24:43,"8/31/2019 15:24","Patient"
"1066",55,"Rounds","DR","rightFacing","Patient","8/31/2019",15:24:43,"8/31/2019 15:24","Patient"
"1067",55,"Rounds","DR","rightFacing","Patient","8/31/2019",15:24:45,"8/31/2019 15:24","Patient"
"1068",55,"Rounds","DR","rightFacing","Patient","8/31/2019",15:25:04,"8/31/2019 15:25","Patient"
"1069",55,"Rounds","DR","rightFacing","Stethoscope","8/31/2019",15:25:36,"8/31/2019 15:25","Equipment"
"1070",55,"Rounds","DR","rightFacing","ApronOff","8/31/2019",15:25:38,"8/31/2019 15:25","HygieneArea"
"1071",55,"Rounds","DR","rightFacing","GlovesOff","8/31/2019",15:25:39,"8/31/2019 15:25","HygieneArea"
"1072",55,"Rounds","DR","rightFacing","Waste","8/31/2019",15:26:07,"8/31/2019 15:26","HygieneArea"
"1073",55,"Rounds","DR","rightFacing","Waste","8/31/2019",15:26:14,"8/31/2019 15:26","HygieneArea"
"1074",55,"Rounds","DR","rightFacing","Table","8/31/2019",15:26:17,"8/31/2019 15:26","NearPatient"
"1075",55,"Rounds","DR","rightFacing","Table","8/31/2019",15:26:19,"8/31/2019 15:26","NearPatient"
"1076",55,"Rounds","DR","rightFacing","Tray","8/31/2019",15:26:20,"8/31/2019 15:26","Equipment"
"1077",55,"Rounds","DR","rightFacing","Sink","8/31/2019",15:26:53,"8/31/2019 15:26","HygieneArea"
"1078",55,"Rounds","DR","rightFacing","Soap","8/31/2019",15:26:57,"8/31/2019 15:26","HygieneArea"
"1079",55,"Rounds","DR","rightFacing","Sink","8/31/2019",15:26:58,"8/31/2019 15:26","HygieneArea"
"1080",55,"Rounds","DR","rightFacing","PaperTowel","8/31/2019",15:27:11,"8/31/2019 15:27","HygieneArea"
"1081",55,"Rounds","DR","rightFacing","Door","8/31/2019",15:27:22,"8/31/2019 15:27","FarPatient"
"1082",55,"Rounds","DR","rightFacing","Door","8/31/2019",15:27:23,"8/31/2019 15:27","FarPatient"
"1083",55,"Rounds","DR","rightFacing","Out","8/31/2019",15:27:23,"8/31/2019 15:27","Out"
"1084",56,"Rounds","DR","rightFacing","In","8/31/2019",15:28:39,"8/31/2019 15:28","In"
"1085",56,"Rounds","DR","rightFacing","Door","8/31/2019",15:28:39,"8/31/2019 15:28","FarPatient"
"1086",56,"Rounds","DR","rightFacing","Patient","8/31/2019",15:28:47,"8/31/2019 15:28","Patient"
"1087",56,"Rounds","DR","rightFacing","Door","8/31/2019",15:29:24,"8/31/2019 15:29","FarPatient"
"1088",56,"Rounds","DR","rightFacing","Out","8/31/2019",15:29:24,"8/31/2019 15:29","Out"
"1089",57,"Rounds","DR","rightFacing","In","8/31/2019",15:29:53,"8/31/2019 15:29","In"
"1090",57,"Rounds","DR","rightFacing","Door","8/31/2019",15:29:53,"8/31/2019 15:29","FarPatient"
"1091",57,"Rounds","DR","rightFacing","Soap","8/31/2019",15:30:08,"8/31/2019 15:30","HygieneArea"
"1092",57,"Rounds","DR","rightFacing","Sink","8/31/2019",15:30:09,"8/31/2019 15:30","HygieneArea"
"1093",57,"Rounds","DR","rightFacing","PaperTowel","8/31/2019",15:30:29,"8/31/2019 15:30","HygieneArea"
"1094",57,"Rounds","DR","rightFacing","Patient","8/31/2019",15:30:42,"8/31/2019 15:30","Patient"
"1095",57,"Rounds","DR","rightFacing","Patient","8/31/2019",15:30:45,"8/31/2019 15:30","Patient"
"1096",57,"Rounds","DR","rightFacing","Patient","8/31/2019",15:30:57,"8/31/2019 15:30","Patient"
"1097",57,"Rounds","DR","rightFacing","Patient","8/31/2019",15:31:04,"8/31/2019 15:31","Patient"
"1098",57,"Rounds","DR","rightFacing","Patient","8/31/2019",15:31:08,"8/31/2019 15:31","Patient"
"1099",57,"Rounds","DR","rightFacing","Door","8/31/2019",15:31:21,"8/31/2019 15:31","FarPatient"
"1100",57,"Rounds","DR","rightFacing","Out","8/31/2019",15:31:21,"8/31/2019 15:31","Out"
"1101",58,"Obs","AUX","rightFacing","In","8/31/2019",15:31:36,"8/31/2019 15:31","In"
"1102",58,"Obs","AUX","rightFacing","Door","8/31/2019",15:31:36,"8/31/2019 15:31","FarPatient"
"1103",58,"Obs","AUX","rightFacing","Door","8/31/2019",15:31:37,"8/31/2019 15:31","FarPatient"
"1104",58,"Obs","AUX","rightFacing","Table","8/31/2019",15:31:41,"8/31/2019 15:31","NearPatient"
"1105",58,"Obs","AUX","rightFacing","Stethoscope","8/31/2019",15:31:51,"8/31/2019 15:31","Equipment"
"1106",58,"Obs","AUX","rightFacing","Patient","8/31/2019",15:32:00,"8/31/2019 15:32","Patient"
"1107",58,"Obs","AUX","rightFacing","Patient","8/31/2019",15:32:10,"8/31/2019 15:32","Patient"
"1108",58,"Obs","AUX","rightFacing","Door","8/31/2019",15:35:28,"8/31/2019 15:35","FarPatient"
"1109",58,"Obs","AUX","rightFacing","Out","8/31/2019",15:35:28,"8/31/2019 15:35","Out"
"1110",59,"Obs","AUX","rightFacing","In","8/31/2019",15:36:04,"8/31/2019 15:36","In"
"1111",59,"Obs","AUX","rightFacing","Door","8/31/2019",15:36:04,"8/31/2019 15:36","FarPatient"
"1112",59,"Obs","AUX","rightFacing","Door","8/31/2019",15:36:10,"8/31/2019 15:36","FarPatient"
"1113",59,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:36:12,"8/31/2019 15:36","Equipment"
"1114",59,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:36:17,"8/31/2019 15:36","Equipment"
"1115",59,"Obs","AUX","rightFacing","Patient","8/31/2019",15:36:18,"8/31/2019 15:36","Patient"
"1116",59,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:36:39,"8/31/2019 15:36","Equipment"
"1117",59,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:36:40,"8/31/2019 15:36","Equipment"
"1118",59,"Obs","AUX","rightFacing","Alc","8/31/2019",15:36:42,"8/31/2019 15:36","HygieneArea"
"1119",59,"Obs","AUX","rightFacing","Door","8/31/2019",15:36:47,"8/31/2019 15:36","FarPatient"
"1120",59,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:36:49,"8/31/2019 15:36","Equipment"
"1121",59,"Obs","AUX","rightFacing","Door","8/31/2019",15:36:50,"8/31/2019 15:36","FarPatient"
"1122",59,"Obs","AUX","rightFacing","Out","8/31/2019",15:36:50,"8/31/2019 15:36","Out"
"1123",60,"Obs","AUX","rightFacing","In","8/31/2019",15:37:07,"8/31/2019 15:37","In"
"1124",60,"Obs","AUX","rightFacing","Door","8/31/2019",15:37:07,"8/31/2019 15:37","FarPatient"
"1125",60,"Obs","AUX","rightFacing","Door","8/31/2019",15:37:09,"8/31/2019 15:37","FarPatient"
"1126",60,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:37:16,"8/31/2019 15:37","Equipment"
"1127",60,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:37:17,"8/31/2019 15:37","Equipment"
"1128",60,"Obs","AUX","rightFacing","Patient","8/31/2019",15:37:19,"8/31/2019 15:37","Patient"
"1129",60,"Obs","AUX","rightFacing","Patient","8/31/2019",15:37:20,"8/31/2019 15:37","Patient"
"1130",60,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:37:34,"8/31/2019 15:37","Equipment"
"1131",60,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:37:40,"8/31/2019 15:37","Equipment"
"1132",60,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:37:43,"8/31/2019 15:37","Equipment"
"1133",60,"Obs","AUX","rightFacing","Alc","8/31/2019",15:37:46,"8/31/2019 15:37","HygieneArea"
"1134",60,"Obs","AUX","rightFacing","Door","8/31/2019",15:37:47,"8/31/2019 15:37","FarPatient"
"1135",60,"Obs","AUX","rightFacing","Door","8/31/2019",15:37:51,"8/31/2019 15:37","FarPatient"
"1136",60,"Obs","AUX","rightFacing","ObsTrolley","8/31/2019",15:37:53,"8/31/2019 15:37","Equipment"
"1137",60,"Obs","AUX","rightFacing","Door","8/31/2019",15:37:53,"8/31/2019 15:37","FarPatient"
"1138",60,"Obs","AUX","rightFacing","Out","8/31/2019",15:37:53,"8/31/2019 15:37","Out"
"1139",61,"IV","RN","rightFacing","In","8/31/2019",15:40:07,"8/31/2019 15:40","In"
"1140",61,"IV","RN","rightFacing","Door","8/31/2019",15:40:07,"8/31/2019 15:40","FarPatient"
"1141",61,"IV","RN","rightFacing","Tray","8/31/2019",15:40:21,"8/31/2019 15:40","Equipment"
"1142",61,"IV","RN","rightFacing","IV","8/31/2019",15:40:29,"8/31/2019 15:40","Equipment"
"1143",61,"IV","RN","rightFacing","Table","8/31/2019",15:40:44,"8/31/2019 15:40","NearPatient"
"1144",61,"IV","RN","rightFacing","IV","8/31/2019",15:40:56,"8/31/2019 15:40","Equipment"
"1145",61,"IV","RN","rightFacing","Tray","8/31/2019",15:40:58,"8/31/2019 15:40","Equipment"
"1146",61,"IV","RN","rightFacing","IV","8/31/2019",15:40:59,"8/31/2019 15:40","Equipment"
"1147",61,"IV","RN","rightFacing","Tray","8/31/2019",15:40:59,"8/31/2019 15:40","Equipment"
"1148",61,"IV","RN","rightFacing","Patient","8/31/2019",15:41:10,"8/31/2019 15:41","Patient"
"1149",61,"IV","RN","rightFacing","Patient","8/31/2019",15:41:36,"8/31/2019 15:41","Patient"
"1150",61,"IV","RN","rightFacing","IV","8/31/2019",15:41:42,"8/31/2019 15:41","Equipment"
"1151",61,"IV","RN","rightFacing","Door","8/31/2019",15:41:48,"8/31/2019 15:41","FarPatient"
"1152",61,"IV","RN","rightFacing","Out","8/31/2019",15:41:48,"8/31/2019 15:41","Out"
"1153",62,"IV","RN","rightFacing","In","8/31/2019",15:42:12,"8/31/2019 15:42","In"
"1154",62,"IV","RN","rightFacing","Door","8/31/2019",15:42:12,"8/31/2019 15:42","FarPatient"
"1155",62,"IV","RN","rightFacing","Door","8/31/2019",15:42:13,"8/31/2019 15:42","FarPatient"
"1156",62,"IV","RN","rightFacing","Door","8/31/2019",15:42:20,"8/31/2019 15:42","FarPatient"
"1157",62,"IV","RN","rightFacing","IV","8/31/2019",15:42:22,"8/31/2019 15:42","Equipment"
"1158",62,"IV","RN","rightFacing","Tray","8/31/2019",15:42:23,"8/31/2019 15:42","Equipment"
"1159",62,"IV","RN","rightFacing","Tray","8/31/2019",15:42:26,"8/31/2019 15:42","Equipment"
"1160",62,"IV","RN","rightFacing","IV","8/31/2019",15:42:33,"8/31/2019 15:42","Equipment"
"1161",62,"IV","RN","rightFacing","Tray","8/31/2019",15:42:34,"8/31/2019 15:42","Equipment"
"1162",62,"IV","RN","rightFacing","Tray","8/31/2019",15:42:58,"8/31/2019 15:42","Equipment"
"1163",62,"IV","RN","rightFacing","Door","8/31/2019",15:43:01,"8/31/2019 15:43","FarPatient"
"1164",62,"IV","RN","rightFacing","Out","8/31/2019",15:43:01,"8/31/2019 15:43","Out"
