"Surface" "Phase" "id" "value" "Time" "Cleaning"
"1" 6 641 1.25 8 "Disinfectant"
"2" 6 642 1.25 8 "Disinfectant"
"3" 6 643 1.25 8 "Disinfectant"
"4" 6 644 1.25 8 "Disinfectant"
"1" 6 645 7.25 8 "Disinfectant"
"2" 6 646 1.25 8 "Disinfectant"
"3" 6 647 1.25 8 "Disinfectant"
"4" 6 648 1.25 8 "Disinfectant"
"1" 6 649 1.25 8 "Disinfectant"
"2" 6 650 1.25 8 "Disinfectant"
"3" 6 651 1.25 8 "Disinfectant"
"4" 6 652 1.25 8 "Disinfectant"
"1" 6 653 1.25 8 "Disinfectant"
"2" 6 654 1.25 8 "Disinfectant"
"3" 6 655 7.25 8 "Disinfectant"
"4" 6 656 1.25 8 "Disinfectant"
"1" 6 657 7.25 8 "Disinfectant"
"2" 6 658 1.25 8 "Disinfectant"
"3" 6 659 0 8 "Disinfectant"
"4" 6 660 1.25 8 "Disinfectant"
"1" 6 661 7.25 8 "Disinfectant"
"2" 6 662 7.25 8 "Disinfectant"
"3" 6 663 7.25 8 "Disinfectant"
"4" 6 664 1.25 8 "Disinfectant"
"1" 6 665 1.25 8 "Disinfectant"
"2" 6 666 0 8 "Disinfectant"
"3" 6 667 1.25 8 "Disinfectant"
"4" 6 668 1.25 8 "Disinfectant"
"1" 6 669 1.25 8 "Disinfectant"
"2" 6 670 0 8 "Disinfectant"
"3" 6 671 0 8 "Disinfectant"
"4" 6 672 1.25 8 "Disinfectant"
"1" 6 673 1.25 8 "Disinfectant"
"2" 6 674 1.25 8 "Disinfectant"
"3" 6 675 1.25 8 "Disinfectant"
"4" 6 676 1.25 8 "Disinfectant"
"1" 6 677 7.25 8 "Disinfectant"
"2" 6 678 7.25 8 "Disinfectant"
"3" 6 679 7.25 8 "Disinfectant"
"4" 6 680 1.25 8 "Disinfectant"
"1" 6 681 1.25 8 "Disinfectant"
"2" 6 682 1.25 8 "Disinfectant"
"3" 6 683 1.25 8 "Disinfectant"
"4" 6 684 1.25 8 "Disinfectant"
"1" 6 685 7.25 8 "Disinfectant"
"2" 6 686 7.25 8 "Disinfectant"
"3" 6 687 1.25 8 "Disinfectant"
"4" 6 688 1.25 8 "Disinfectant"
"1" 6 689 1.25 8 "Disinfectant"
"2" 6 690 1.25 8 "Disinfectant"
"3" 6 691 0 8 "Disinfectant"
"4" 6 692 1.25 8 "Disinfectant"
"1" 6 693 7.25 8 "Disinfectant"
"2" 6 694 7.25 8 "Disinfectant"
"3" 6 695 7.25 8 "Disinfectant"
"4" 6 696 1.25 8 "Disinfectant"
"1" 6 697 1.25 8 "Disinfectant"
"2" 6 698 0 8 "Disinfectant"
"3" 6 699 1.25 8 "Disinfectant"
"4" 6 700 1.25 8 "Disinfectant"
"1" 6 701 1.25 8 "Disinfectant"
"2" 6 702 1.25 8 "Disinfectant"
"3" 6 703 1.25 8 "Disinfectant"
"4" 6 704 1.25 8 "Disinfectant"
"1" 6 705 1.25 8 "Disinfectant"
"2" 6 706 7.25 8 "Disinfectant"
"3" 6 707 26 8 "Disinfectant"
"4" 6 708 1.25 8 "Disinfectant"
"1" 6 709 7.25 8 "Disinfectant"
"2" 6 710 1.25 8 "Disinfectant"
"3" 6 711 1.25 8 "Disinfectant"
"4" 6 712 1.25 8 "Disinfectant"
"1" 6 713 7.25 8 "Disinfectant"
"2" 6 714 1.25 8 "Disinfectant"
"3" 6 715 1.25 8 "Disinfectant"
"4" 6 716 1.25 8 "Disinfectant"
"1" 6 717 0 8 "Disinfectant"
"2" 6 718 1.25 8 "Disinfectant"
"3" 6 719 1.25 8 "Disinfectant"
"4" 6 720 7.25 8 "Disinfectant"
"1" 6 601 1.25 12 "Disinfectant"
"2" 6 602 7.25 12 "Disinfectant"
"3" 6 603 1.25 12 "Disinfectant"
"4" 6 604 1.25 12 "Disinfectant"
"1" 6 605 1.25 12 "Disinfectant"
"2" 6 606 1.25 12 "Disinfectant"
"3" 6 607 1.25 12 "Disinfectant"
"4" 6 608 1.25 12 "Disinfectant"
"1" 6 609 7.25 12 "Disinfectant"
"2" 6 610 1.25 12 "Disinfectant"
"3" 6 611 1.25 12 "Disinfectant"
"4" 6 612 1.25 12 "Disinfectant"
"1" 6 613 7.25 12 "Disinfectant"
"2" 6 614 1.25 12 "Disinfectant"
"3" 6 615 7.25 12 "Disinfectant"
"4" 6 616 7.25 12 "Disinfectant"
"1" 6 617 1.25 12 "Disinfectant"
"2" 6 618 1.25 12 "Disinfectant"
"3" 6 619 1.25 12 "Disinfectant"
"4" 6 620 1.25 12 "Disinfectant"
"1" 6 621 7.25 12 "Disinfectant"
"2" 6 622 7.25 12 "Disinfectant"
"3" 6 623 7.25 12 "Disinfectant"
"4" 6 624 7.25 12 "Disinfectant"
"1" 6 625 1.25 12 "Disinfectant"
"2" 6 626 1.25 12 "Disinfectant"
"3" 6 627 7.25 12 "Disinfectant"
"4" 6 628 1.25 12 "Disinfectant"
"1" 6 629 0 12 "Disinfectant"
"2" 6 630 1.25 12 "Disinfectant"
"3" 6 631 7.25 12 "Disinfectant"
"4" 6 632 1.25 12 "Disinfectant"
"1" 6 633 1.25 12 "Disinfectant"
"2" 6 634 7.25 12 "Disinfectant"
"3" 6 635 1.25 12 "Disinfectant"
"4" 6 636 1.25 12 "Disinfectant"
"1" 6 637 1.25 12 "Disinfectant"
"2" 6 638 1.25 12 "Disinfectant"
"3" 6 639 7.25 12 "Disinfectant"
"4" 6 640 1.25 12 "Disinfectant"
"1" 6 641 1.25 12 "Disinfectant"
"2" 6 642 1.25 12 "Disinfectant"
"3" 6 643 1.25 12 "Disinfectant"
"4" 6 644 1.25 12 "Disinfectant"
"1" 6 645 1.25 12 "Disinfectant"
"2" 6 646 1.25 12 "Disinfectant"
"3" 6 647 1.25 12 "Disinfectant"
"4" 6 648 7.25 12 "Disinfectant"
"1" 6 649 1.25 12 "Disinfectant"
"2" 6 650 1.25 12 "Disinfectant"
"3" 6 651 1.25 12 "Disinfectant"
"4" 6 652 1.25 12 "Disinfectant"
"1" 6 653 1.25 12 "Disinfectant"
"2" 6 654 1.25 12 "Disinfectant"
"3" 6 655 7.25 12 "Disinfectant"
"4" 6 656 1.25 12 "Disinfectant"
"1" 6 657 1.25 12 "Disinfectant"
"2" 6 658 1.25 12 "Disinfectant"
"3" 6 659 1.25 12 "Disinfectant"
"4" 6 660 1.25 12 "Disinfectant"
"1" 6 661 1.25 12 "Disinfectant"
"2" 6 662 1.25 12 "Disinfectant"
"3" 6 663 1.25 12 "Disinfectant"
"4" 6 664 1.25 12 "Disinfectant"
"1" 6 665 7.25 12 "Disinfectant"
"2" 6 666 1.25 12 "Disinfectant"
"3" 6 667 0 12 "Disinfectant"
"4" 6 668 7.25 12 "Disinfectant"
"1" 6 669 1.25 12 "Disinfectant"
"2" 6 670 1.25 12 "Disinfectant"
"3" 6 671 1.25 12 "Disinfectant"
"4" 6 672 1.25 12 "Disinfectant"
"1" 6 673 1.25 12 "Disinfectant"
"2" 6 674 1.25 12 "Disinfectant"
"3" 6 675 7.25 12 "Disinfectant"
"4" 6 676 0 12 "Disinfectant"
"1" 6 677 1.25 12 "Disinfectant"
"2" 6 678 1.25 12 "Disinfectant"
"3" 6 679 7.25 12 "Disinfectant"
"4" 6 680 1.25 12 "Disinfectant"
"1" 6 681 7.25 12 "Disinfectant"
"2" 6 682 1.25 12 "Disinfectant"
"3" 6 683 1.25 12 "Disinfectant"
"4" 6 684 1.25 12 "Disinfectant"
"1" 6 685 1.25 12 "Disinfectant"
"2" 6 686 1.25 12 "Disinfectant"
"3" 6 687 1.25 12 "Disinfectant"
"4" 6 688 1.25 12 "Disinfectant"
"1" 6 689 7.25 12 "Disinfectant"
"2" 6 690 1.25 12 "Disinfectant"
"3" 6 691 1.25 12 "Disinfectant"
"4" 6 692 7.25 12 "Disinfectant"
"1" 6 693 7.25 12 "Disinfectant"
"2" 6 694 1.25 12 "Disinfectant"
"3" 6 695 7.25 12 "Disinfectant"
"4" 6 696 1.25 12 "Disinfectant"
"1" 6 697 1.25 12 "Disinfectant"
"2" 6 698 1.25 12 "Disinfectant"
"3" 6 699 26 12 "Disinfectant"
"4" 6 700 7.25 12 "Disinfectant"
"1" 6 701 1.25 12 "Disinfectant"
"2" 6 702 1.25 12 "Disinfectant"
"3" 6 703 1.25 12 "Disinfectant"
"4" 6 704 1.25 12 "Disinfectant"
"1" 6 705 7.25 12 "Disinfectant"
"2" 6 706 7.25 12 "Disinfectant"
"3" 6 707 1.25 12 "Disinfectant"
"4" 6 708 1.25 12 "Disinfectant"
"1" 6 709 7.25 12 "Disinfectant"
"2" 6 710 1.25 12 "Disinfectant"
"3" 6 711 1.25 12 "Disinfectant"
"4" 6 712 1.25 12 "Disinfectant"
"1" 6 713 7.25 12 "Disinfectant"
"2" 6 714 1.25 12 "Disinfectant"
"3" 6 715 1.25 12 "Disinfectant"
"4" 6 716 1.25 12 "Disinfectant"
"1" 6 717 1.25 12 "Disinfectant"
"2" 6 718 1.25 12 "Disinfectant"
"3" 6 719 1.25 12 "Disinfectant"
"4" 6 720 1.25 12 "Disinfectant"
"1" 6 601 1.25 24 "Disinfectant"
"2" 6 602 0 24 "Disinfectant"
"3" 6 603 7.25 24 "Disinfectant"
"4" 6 604 1.25 24 "Disinfectant"
"1" 6 605 1.25 24 "Disinfectant"
"2" 6 606 0 24 "Disinfectant"
"3" 6 607 1.25 24 "Disinfectant"
"4" 6 608 1.25 24 "Disinfectant"
"1" 6 609 1.25 24 "Disinfectant"
"2" 6 610 1.25 24 "Disinfectant"
"3" 6 611 1.25 24 "Disinfectant"
"4" 6 612 1.25 24 "Disinfectant"
"1" 6 613 1.25 24 "Disinfectant"
"2" 6 614 0 24 "Disinfectant"
"3" 6 615 1.25 24 "Disinfectant"
"4" 6 616 1.25 24 "Disinfectant"
"1" 6 617 1.25 24 "Disinfectant"
"2" 6 618 1.25 24 "Disinfectant"
"3" 6 619 1.25 24 "Disinfectant"
"4" 6 620 1.25 24 "Disinfectant"
"1" 6 621 7.25 24 "Disinfectant"
"2" 6 622 1.25 24 "Disinfectant"
"3" 6 623 1.25 24 "Disinfectant"
"4" 6 624 7.25 24 "Disinfectant"
"1" 6 625 0 24 "Disinfectant"
"2" 6 626 0 24 "Disinfectant"
"3" 6 627 0 24 "Disinfectant"
"4" 6 628 0 24 "Disinfectant"
"1" 6 629 1.25 24 "Disinfectant"
"2" 6 630 1.25 24 "Disinfectant"
"3" 6 631 1.25 24 "Disinfectant"
"4" 6 632 1.25 24 "Disinfectant"
"1" 6 633 1.25 24 "Disinfectant"
"2" 6 634 1.25 24 "Disinfectant"
"3" 6 635 1.25 24 "Disinfectant"
"4" 6 636 1.25 24 "Disinfectant"
"1" 6 637 1.25 24 "Disinfectant"
"2" 6 638 1.25 24 "Disinfectant"
"3" 6 639 1.25 24 "Disinfectant"
"4" 6 640 1.25 24 "Disinfectant"
"1" 6 641 1.25 24 "Disinfectant"
"2" 6 642 7.25 24 "Disinfectant"
"3" 6 643 1.25 24 "Disinfectant"
"4" 6 644 1.25 24 "Disinfectant"
"1" 6 645 1.25 24 "Disinfectant"
"2" 6 646 1.25 24 "Disinfectant"
"3" 6 647 1.25 24 "Disinfectant"
"4" 6 648 1.25 24 "Disinfectant"
"1" 6 649 1.25 24 "Disinfectant"
"2" 6 650 1.25 24 "Disinfectant"
"3" 6 651 7.25 24 "Disinfectant"
"4" 6 652 1.25 24 "Disinfectant"
"1" 6 653 7.25 24 "Disinfectant"
"2" 6 654 1.25 24 "Disinfectant"
"3" 6 655 1.25 24 "Disinfectant"
"4" 6 656 1.25 24 "Disinfectant"
"1" 6 657 1.25 24 "Disinfectant"
"2" 6 658 1.25 24 "Disinfectant"
"3" 6 659 1.25 24 "Disinfectant"
"4" 6 660 7.25 24 "Disinfectant"
"1" 6 661 1.25 24 "Disinfectant"
"2" 6 662 1.25 24 "Disinfectant"
"3" 6 663 1.25 24 "Disinfectant"
"4" 6 664 1.25 24 "Disinfectant"
"1" 6 665 0 24 "Disinfectant"
"2" 6 666 1.25 24 "Disinfectant"
"3" 6 667 0 24 "Disinfectant"
"4" 6 668 1.25 24 "Disinfectant"
"1" 6 669 1.25 24 "Disinfectant"
"2" 6 670 0 24 "Disinfectant"
"3" 6 671 1.25 24 "Disinfectant"
"4" 6 672 1.25 24 "Disinfectant"
"1" 6 673 1.25 24 "Disinfectant"
"2" 6 674 1.25 24 "Disinfectant"
"3" 6 675 26 24 "Disinfectant"
"4" 6 676 1.25 24 "Disinfectant"
"1" 6 677 1.25 24 "Disinfectant"
"2" 6 678 0 24 "Disinfectant"
"3" 6 679 1.25 24 "Disinfectant"
"4" 6 680 1.25 24 "Disinfectant"
"1" 6 681 1.25 24 "Disinfectant"
"2" 6 682 1.25 24 "Disinfectant"
"3" 6 683 1.25 24 "Disinfectant"
"4" 6 684 1.25 24 "Disinfectant"
"1" 6 685 1.25 24 "Disinfectant"
"2" 6 686 1.25 24 "Disinfectant"
"3" 6 687 1.25 24 "Disinfectant"
"4" 6 688 1.25 24 "Disinfectant"
"1" 6 689 7.25 24 "Disinfectant"
"2" 6 690 1.25 24 "Disinfectant"
"3" 6 691 1.25 24 "Disinfectant"
"4" 6 692 1.25 24 "Disinfectant"
"1" 6 693 1.25 24 "Disinfectant"
"2" 6 694 1.25 24 "Disinfectant"
"3" 6 695 1.25 24 "Disinfectant"
"4" 6 696 0 24 "Disinfectant"
"1" 6 697 1.25 24 "Disinfectant"
"2" 6 698 1.25 24 "Disinfectant"
"3" 6 699 1.25 24 "Disinfectant"
"4" 6 700 0 24 "Disinfectant"
"1" 6 701 1.25 24 "Disinfectant"
"2" 6 702 1.25 24 "Disinfectant"
"3" 6 703 7.25 24 "Disinfectant"
"4" 6 704 1.25 24 "Disinfectant"
"1" 6 705 7.25 24 "Disinfectant"
"2" 6 706 1.25 24 "Disinfectant"
"3" 6 707 1.25 24 "Disinfectant"
"4" 6 708 1.25 24 "Disinfectant"
"1" 6 709 7.25 24 "Disinfectant"
"2" 6 710 1.25 24 "Disinfectant"
"3" 6 711 1.25 24 "Disinfectant"
"4" 6 712 1.25 24 "Disinfectant"
"1" 6 713 1.25 24 "Disinfectant"
"2" 6 714 1.25 24 "Disinfectant"
"3" 6 715 7.25 24 "Disinfectant"
"4" 6 716 26 24 "Disinfectant"
"1" 6 717 7.25 24 "Disinfectant"
"2" 6 718 1.25 24 "Disinfectant"
"3" 6 719 7.25 24 "Disinfectant"
"4" 6 720 1.25 24 "Disinfectant"
"1" 6 601 1.25 48 "Disinfectant"
"2" 6 602 0 48 "Disinfectant"
"3" 6 603 1.25 48 "Disinfectant"
"4" 6 604 0 48 "Disinfectant"
"1" 6 605 1.25 48 "Disinfectant"
"2" 6 606 0 48 "Disinfectant"
"3" 6 607 1.25 48 "Disinfectant"
"4" 6 608 26 48 "Disinfectant"
"1" 6 609 1.25 48 "Disinfectant"
"2" 6 610 1.25 48 "Disinfectant"
"3" 6 611 1.25 48 "Disinfectant"
"4" 6 612 1.25 48 "Disinfectant"
"1" 6 613 1.25 48 "Disinfectant"
"2" 6 614 1.25 48 "Disinfectant"
"3" 6 615 1.25 48 "Disinfectant"
"4" 6 616 1.25 48 "Disinfectant"
"1" 6 617 1.25 48 "Disinfectant"
"2" 6 618 7.25 48 "Disinfectant"
"3" 6 619 7.25 48 "Disinfectant"
"4" 6 620 7.25 48 "Disinfectant"
"1" 6 621 7.25 48 "Disinfectant"
"2" 6 622 1.25 48 "Disinfectant"
"3" 6 623 1.25 48 "Disinfectant"
"4" 6 624 1.25 48 "Disinfectant"
"1" 6 625 0 48 "Disinfectant"
"2" 6 626 1.25 48 "Disinfectant"
"3" 6 627 1.25 48 "Disinfectant"
"4" 6 628 1.25 48 "Disinfectant"
"1" 6 629 1.25 48 "Disinfectant"
"2" 6 630 1.25 48 "Disinfectant"
"3" 6 631 1.25 48 "Disinfectant"
"4" 6 632 1.25 48 "Disinfectant"
"1" 6 633 1.25 48 "Disinfectant"
"2" 6 634 1.25 48 "Disinfectant"
"3" 6 635 1.25 48 "Disinfectant"
"4" 6 636 1.25 48 "Disinfectant"
"1" 6 637 1.25 48 "Disinfectant"
"2" 6 638 1.25 48 "Disinfectant"
"3" 6 639 1.25 48 "Disinfectant"
"4" 6 640 1.25 48 "Disinfectant"
"1" 6 641 1.25 48 "Disinfectant"
"2" 6 642 1.25 48 "Disinfectant"
"3" 6 643 1.25 48 "Disinfectant"
"4" 6 644 1.25 48 "Disinfectant"
"1" 6 645 1.25 48 "Disinfectant"
"2" 6 646 1.25 48 "Disinfectant"
"3" 6 647 1.25 48 "Disinfectant"
"4" 6 648 1.25 48 "Disinfectant"
"1" 6 649 1.25 48 "Disinfectant"
"2" 6 650 0 48 "Disinfectant"
"3" 6 651 1.25 48 "Disinfectant"
"4" 6 652 0 48 "Disinfectant"
"1" 6 653 1.25 48 "Disinfectant"
"2" 6 654 1.25 48 "Disinfectant"
"3" 6 655 7.25 48 "Disinfectant"
"4" 6 656 7.25 48 "Disinfectant"
"1" 6 657 7.25 48 "Disinfectant"
"2" 6 658 1.25 48 "Disinfectant"
"3" 6 659 1.25 48 "Disinfectant"
"4" 6 660 7.25 48 "Disinfectant"
"1" 6 661 1.25 48 "Disinfectant"
"2" 6 662 1.25 48 "Disinfectant"
"3" 6 663 0 48 "Disinfectant"
"4" 6 664 1.25 48 "Disinfectant"
"1" 6 665 1.25 48 "Disinfectant"
"2" 6 666 0 48 "Disinfectant"
"3" 6 667 1.25 48 "Disinfectant"
"4" 6 668 1.25 48 "Disinfectant"
"1" 6 669 1.25 48 "Disinfectant"
"2" 6 670 1.25 48 "Disinfectant"
"3" 6 671 1.25 48 "Disinfectant"
"4" 6 672 1.25 48 "Disinfectant"
"1" 6 673 1.25 48 "Disinfectant"
"2" 6 674 1.25 48 "Disinfectant"
"3" 6 675 1.25 48 "Disinfectant"
"4" 6 676 26 48 "Disinfectant"
"1" 6 677 7.25 48 "Disinfectant"
"2" 6 678 0 48 "Disinfectant"
"3" 6 679 7.25 48 "Disinfectant"
"4" 6 680 1.25 48 "Disinfectant"
"1" 6 681 7.25 48 "Disinfectant"
"2" 6 682 1.25 48 "Disinfectant"
"3" 6 683 1.25 48 "Disinfectant"
"4" 6 684 1.25 48 "Disinfectant"
"1" 6 685 1.25 48 "Disinfectant"
"2" 6 686 1.25 48 "Disinfectant"
"3" 6 687 40 48 "Disinfectant"
"4" 6 688 0 48 "Disinfectant"
"1" 6 689 7.25 48 "Disinfectant"
"2" 6 690 7.25 48 "Disinfectant"
"3" 6 691 1.25 48 "Disinfectant"
"4" 6 692 0 48 "Disinfectant"
"1" 6 693 1.25 48 "Disinfectant"
"2" 6 694 1.25 48 "Disinfectant"
"3" 6 695 1.25 48 "Disinfectant"
"4" 6 696 1.25 48 "Disinfectant"
"1" 6 697 1.25 48 "Disinfectant"
"2" 6 698 1.25 48 "Disinfectant"
"3" 6 699 1.25 48 "Disinfectant"
"4" 6 700 7.25 48 "Disinfectant"
"1" 6 701 1.25 48 "Disinfectant"
"2" 6 702 1.25 48 "Disinfectant"
"3" 6 703 1.25 48 "Disinfectant"
"4" 6 704 1.25 48 "Disinfectant"
"1" 6 705 7.25 48 "Disinfectant"
"2" 6 706 1.25 48 "Disinfectant"
"3" 6 707 1.25 48 "Disinfectant"
"4" 6 708 1.25 48 "Disinfectant"
"1" 6 709 7.25 48 "Disinfectant"
"2" 6 710 1.25 48 "Disinfectant"
"3" 6 711 1.25 48 "Disinfectant"
"4" 6 712 1.25 48 "Disinfectant"
"1" 6 713 26 48 "Disinfectant"
"2" 6 714 7.25 48 "Disinfectant"
"3" 6 715 7.25 48 "Disinfectant"
"4" 6 716 7.25 48 "Disinfectant"
"1" 6 717 7.25 48 "Disinfectant"
"2" 6 718 1.25 48 "Disinfectant"
"3" 6 719 1.25 48 "Disinfectant"
"4" 6 720 1.25 48 "Disinfectant"
"1" 1 1 7.25 -1 "Detergent"
"2" 2 2 1.25 -1 "Detergent"
"3" 3 3 7.25 -1 "Detergent"
"4" 1 4 1.25 -1 "Detergent"
"1" 2 5 7.25 -1 "Detergent"
"2" 3 6 26 -1 "Detergent"
"3" 1 7 7.25 -1 "Detergent"
"4" 2 8 7.25 -1 "Detergent"
"1" 3 9 7.25 -1 "Detergent"
"2" 1 10 1.25 -1 "Detergent"
"3" 2 11 7.25 -1 "Detergent"
"4" 3 12 7.25 -1 "Detergent"
"1" 1 13 1.25 -1 "Detergent"
"2" 2 14 7.25 -1 "Detergent"
"3" 3 15 7.25 -1 "Detergent"
"4" 1 16 1.25 -1 "Detergent"
"1" 2 17 7.25 -1 "Detergent"
"2" 3 18 7.25 -1 "Detergent"
"3" 1 19 7.25 -1 "Detergent"
"4" 2 20 7.25 -1 "Detergent"
"1" 3 21 1.25 -1 "Detergent"
"2" 1 22 1.25 -1 "Detergent"
"3" 2 23 1.25 -1 "Detergent"
"4" 3 24 0 -1 "Detergent"
"1" 1 25 7.25 -1 "Detergent"
"2" 2 26 7.25 -1 "Detergent"
"3" 3 27 7.25 -1 "Detergent"
"4" 1 28 7.25 -1 "Detergent"
"1" 2 29 7.25 -1 "Detergent"
"2" 3 30 7.25 -1 "Detergent"
"3" 1 31 7.25 -1 "Detergent"
"4" 2 32 7.25 -1 "Detergent"
"1" 3 33 7.25 -1 "Detergent"
"2" 1 34 7.25 -1 "Detergent"
"3" 2 35 7.25 -1 "Detergent"
"4" 3 36 1.25 -1 "Detergent"
"1" 1 37 26 -1 "Detergent"
"2" 2 38 7.25 -1 "Detergent"
"3" 3 39 26 -1 "Detergent"
"4" 1 40 1.25 -1 "Detergent"
"1" 2 41 7.25 -1 "Detergent"
"2" 3 42 1.25 -1 "Detergent"
"3" 1 43 40 -1 "Detergent"
"4" 2 44 7.25 -1 "Detergent"
"1" 3 45 26 -1 "Detergent"
"2" 1 46 1.25 -1 "Detergent"
"3" 2 47 40 -1 "Detergent"
"4" 3 48 1.25 -1 "Detergent"
"1" 1 49 7.25 -1 "Detergent"
"2" 2 50 7.25 -1 "Detergent"
"3" 3 51 7.25 -1 "Detergent"
"4" 1 52 7.25 -1 "Detergent"
"1" 2 53 7.25 -1 "Detergent"
"2" 3 54 7.25 -1 "Detergent"
"3" 1 55 7.25 -1 "Detergent"
"4" 2 56 7.25 -1 "Detergent"
"1" 3 57 7.25 -1 "Detergent"
"2" 1 58 1.25 -1 "Detergent"
"3" 2 59 7.25 -1 "Detergent"
"4" 3 60 7.25 -1 "Detergent"
"1" 1 61 7.25 -1 "Detergent"
"2" 2 62 1.25 -1 "Detergent"
"3" 3 63 7.25 -1 "Detergent"
"4" 1 64 7.25 -1 "Detergent"
"1" 2 65 7.25 -1 "Detergent"
"2" 3 66 0 -1 "Detergent"
"3" 1 67 26 -1 "Detergent"
"4" 2 68 7.25 -1 "Detergent"
"1" 3 69 1.25 -1 "Detergent"
"2" 1 70 1.25 -1 "Detergent"
"3" 2 71 26 -1 "Detergent"
"4" 3 72 1.25 -1 "Detergent"
"1" 1 73 7.25 -1 "Detergent"
"2" 2 74 7.25 -1 "Detergent"
"3" 3 75 7.25 -1 "Detergent"
"4" 1 76 7.25 -1 "Detergent"
"1" 2 77 7.25 -1 "Detergent"
"2" 3 78 1.25 -1 "Detergent"
"3" 1 79 7.25 -1 "Detergent"
"4" 2 80 1.25 -1 "Detergent"
"1" 3 81 7.25 -1 "Detergent"
"2" 1 82 1.25 -1 "Detergent"
"3" 2 83 7.25 -1 "Detergent"
"4" 3 84 1.25 -1 "Detergent"
"1" 1 85 26 -1 "Detergent"
"2" 2 86 26 -1 "Detergent"
"3" 3 87 26 -1 "Detergent"
"4" 1 88 26 -1 "Detergent"
"1" 2 89 7.25 -1 "Detergent"
"2" 3 90 26 -1 "Detergent"
"3" 1 91 7.25 -1 "Detergent"
"4" 2 92 7.25 -1 "Detergent"
"1" 3 93 7.25 -1 "Detergent"
"2" 1 94 7.25 -1 "Detergent"
"3" 2 95 26 -1 "Detergent"
"4" 3 96 1.25 -1 "Detergent"
"1" 1 97 7.25 -1 "Detergent"
"2" 2 98 1.25 -1 "Detergent"
"3" 3 99 7.25 -1 "Detergent"
"4" 1 100 7.25 -1 "Detergent"
"1" 2 101 7.25 -1 "Detergent"
"2" 3 102 7.25 -1 "Detergent"
"3" 1 103 7.25 -1 "Detergent"
"4" 2 104 1.25 -1 "Detergent"
"1" 3 105 26 -1 "Detergent"
"2" 1 106 1.25 -1 "Detergent"
"3" 2 107 26 -1 "Detergent"
"4" 3 108 26 -1 "Detergent"
"1" 1 109 7.25 -1 "Detergent"
"2" 2 110 1.25 -1 "Detergent"
"3" 3 111 26 -1 "Detergent"
"4" 1 112 7.25 -1 "Detergent"
"1" 2 113 7.25 -1 "Detergent"
"2" 3 114 1.25 -1 "Detergent"
"3" 1 115 7.25 -1 "Detergent"
"4" 2 116 1.25 -1 "Detergent"
"1" 3 117 7.25 -1 "Detergent"
"2" 1 118 1.25 -1 "Detergent"
"3" 2 119 7.25 -1 "Detergent"
"4" 3 120 7.25 -1 "Detergent"
"1" 1 121 7.25 -1 "Detergent"
"2" 2 122 1.25 -1 "Detergent"
"3" 3 123 1.25 -1 "Detergent"
"4" 1 124 1.25 -1 "Detergent"
"1" 2 125 7.25 -1 "Detergent"
"2" 3 126 0 -1 "Detergent"
"3" 1 127 7.25 -1 "Detergent"
"4" 2 128 0 -1 "Detergent"
"1" 3 129 1.25 -1 "Detergent"
"2" 1 130 1.25 -1 "Detergent"
"3" 2 131 1.25 -1 "Detergent"
"4" 3 132 1.25 -1 "Detergent"
"1" 1 133 7.25 -1 "Detergent"
"2" 2 134 7.25 -1 "Detergent"
"3" 3 135 7.25 -1 "Detergent"
"4" 1 136 1.25 -1 "Detergent"
"1" 2 137 7.25 -1 "Detergent"
"2" 3 138 26 -1 "Detergent"
"3" 1 139 26 -1 "Detergent"
"4" 2 140 1.25 -1 "Detergent"
"1" 3 141 7.25 -1 "Detergent"
"2" 1 142 7.25 -1 "Detergent"
"3" 2 143 7.25 -1 "Detergent"
"4" 3 144 1.25 -1 "Detergent"
"1" 1 145 1.25 -1 "Detergent"
"2" 2 146 1.25 -1 "Detergent"
"3" 3 147 7.25 -1 "Detergent"
"4" 1 148 1.25 -1 "Detergent"
"1" 2 149 7.25 -1 "Detergent"
"2" 3 150 7.25 -1 "Detergent"
"3" 1 151 7.25 -1 "Detergent"
"4" 2 152 0 -1 "Detergent"
"1" 3 153 7.25 -1 "Detergent"
"2" 1 154 7.25 -1 "Detergent"
"3" 2 155 7.25 -1 "Detergent"
"4" 3 156 1.25 -1 "Detergent"
"1" 1 157 7.25 -1 "Detergent"
"2" 2 158 7.25 -1 "Detergent"
"3" 3 159 7.25 -1 "Detergent"
"4" 1 160 26 -1 "Detergent"
"1" 2 161 7.25 -1 "Detergent"
"2" 3 162 1.25 -1 "Detergent"
"3" 1 163 7.25 -1 "Detergent"
"4" 2 164 26 -1 "Detergent"
"1" 3 165 7.25 -1 "Detergent"
"2" 1 166 7.25 -1 "Detergent"
"3" 2 167 7.25 -1 "Detergent"
"4" 3 168 7.25 -1 "Detergent"
"1" 1 169 7.25 -1 "Detergent"
"2" 2 170 26 -1 "Detergent"
"3" 3 171 7.25 -1 "Detergent"
"4" 1 172 7.25 -1 "Detergent"
"1" 2 173 1.25 -1 "Detergent"
"2" 3 174 1.25 -1 "Detergent"
"3" 1 175 1.25 -1 "Detergent"
"4" 2 176 1.25 -1 "Detergent"
"1" 3 177 1.25 -1 "Detergent"
"2" 1 178 26 -1 "Detergent"
"3" 2 179 7.25 -1 "Detergent"
"4" 3 180 7.25 -1 "Detergent"
"1" 1 181 7.25 -1 "Detergent"
